,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,GBA,GBD,GBH,IWA,IWD,IWH,LBA,LBD,LBH,PSA,PSD,PSH,SBA,SBD,SBH,SJA,SJD,SJH,VCA,VCD,VCH,WHA,WHD,WHH,matchID,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,HTHD_rate,ATAW_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate
1865,2013-04-28,Reading,QPR,0,0,D,0,2.88,3.5,2.55,2.62,3.25,2.62,2.7,3.4,2.5,2.7,3.4,2.5,2.65,3.3,2.5,2.6,3.4,2.6,2.93,3.51,2.54,,,,2.75,3.4,2.6,2.8,3.5,2.62,2.8,3.1,2.6,1865,2012,35,35,1,18.0,18.0,0,0,1,D,D,0.5,L,D,L,L,L,D,D,L,L,L,0.14285714285714285,0.11428571428571428,0.2571428571428571,0.34285714285714286,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2,0.2,0.2222222222222222,0.3888888888888889,0.1111111111111111,0.2222222222222222,0.8571428571428572,0.8571428571428572,0.5714285714285714,0.5714285714285714,0.6000000000000001,0.5428571428571429,0.38888888888888884,0.6666666666666667
1866,2013-04-29,Aston Villa,Sunderland,6,1,H,1,3.4,3.4,2.3,3.4,3.25,2.15,3.3,3.25,2.2,3.3,3.25,2.2,3.7,3.2,2.0,3.2,3.3,2.25,3.5,3.4,2.27,,,,3.4,3.4,2.2,3.4,3.4,2.3,3.2,3.2,2.3,1866,2012,35,35,1,18.0,18.0,1,0,0,W,L,1.0,L,D,W,W,W,L,D,L,W,L,0.22857142857142856,0.2571428571428571,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.25,0.14285714285714285,0.25,0.2857142857142857,0.25,0.4,0.2,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.48571428571428577,0.4571428571428572,0.5,0.5555555555555556
1867,2013-05-04,Fulham,Reading,2,4,A,1,5.25,3.9,1.73,5.5,3.75,1.62,5.25,3.6,1.67,5.25,3.6,1.67,4.9,3.7,1.65,4.5,3.75,1.72,5.25,3.94,1.74,,,,5.25,3.8,1.7,5.2,3.9,1.73,5.0,3.5,1.73,1867,2012,36,36,1,18.0,18.0,0,1,0,L,W,0.0,L,L,L,D,L,D,L,L,L,L,0.2777777777777778,0.1388888888888889,0.2777777777777778,0.2777777777777778,0.2857142857142857,0.3333333333333333,0.0,0.08333333333333333,0.14285714285714285,0.25,0.2857142857142857,0.25,0.4,0.0,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.4444444444444444,0.5833333333333333,0.4444444444444444,0.8333333333333334
1868,2013-05-04,Norwich,Aston Villa,1,2,A,0,3.0,3.3,2.55,3.0,3.25,2.38,2.9,3.2,2.45,2.9,3.2,2.45,2.9,3.3,2.3,2.9,3.3,2.37,3.08,3.24,2.58,,,,3.0,3.4,2.4,3.0,3.3,2.6,2.9,3.0,2.6,1868,2012,36,36,1,18.0,18.0,0,1,0,L,W,0.0,L,W,L,W,L,D,W,D,L,W,0.2222222222222222,0.25,0.3888888888888889,0.2777777777777778,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.5,0.14285714285714285,0.16666666666666666,0.4,0.4,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.38888888888888884,0.4722222222222222,0.2222222222222222,0.5
1869,2013-05-04,Swansea,Man City,0,0,D,0,1.75,3.8,5.25,1.67,3.75,5.0,1.7,3.75,4.75,1.7,3.75,4.75,1.7,3.7,4.5,1.75,3.6,4.8,1.78,3.79,5.18,,,,1.73,3.8,5.0,1.75,3.8,4.8,1.8,3.25,5.0,1869,2012,35,35,1,18.0,18.0,0,0,1,D,D,0.5,L,D,D,W,L,W,D,L,L,W,0.2857142857142857,0.6,0.34285714285714286,0.22857142857142856,0.14285714285714285,0.25,0.7142857142857143,0.5833333333333334,0.2857142857142857,0.25,0.0,0.16666666666666666,0.4,0.4,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.2777777777777778,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.37142857142857144,0.17142857142857149,0.2777777777777778,0.2777777777777778
1870,2013-05-04,Tottenham,Southampton,1,0,H,0,8.0,4.75,1.44,6.5,4.5,1.44,6.5,4.5,1.45,6.5,4.5,1.45,6.8,4.6,1.4,6.0,4.33,1.5,7.68,4.7,1.48,,,,7.0,4.5,1.44,7.5,4.6,1.5,7.5,3.75,1.5,1870,2012,35,36,1,18.0,18.0,1,0,0,W,L,1.0,D,W,D,L,D,D,W,D,D,W,0.5142857142857142,0.25,0.22857142857142856,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6,0.2,0.5,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.25714285714285723,0.41666666666666674,0.2222222222222222,0.5
1871,2013-05-04,West Brom,Wigan,2,3,A,1,3.0,3.5,2.45,3.1,3.4,2.25,3.0,3.25,2.35,3.0,3.25,2.35,2.9,3.3,2.3,3.1,3.4,2.25,3.11,3.56,2.39,,,,3.2,3.4,2.3,3.0,3.5,2.45,3.0,3.2,2.4,1871,2012,35,35,1,18.0,18.0,0,1,0,L,W,0.0,W,D,L,D,L,L,D,L,L,L,0.4,0.22857142857142856,0.17142857142857143,0.22857142857142856,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.25,0.2857142857142857,0.3333333333333333,0.4,0.2,0.5,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.5428571428571429,0.33333333333333337,0.6111111111111112
1872,2013-05-04,West Ham,Newcastle,0,0,D,0,3.25,3.4,2.38,3.0,3.4,2.3,3.1,3.2,2.35,3.1,3.2,2.35,2.9,3.3,2.3,3.1,3.4,2.25,3.17,3.53,2.37,,,,3.13,3.4,2.3,3.1,3.5,2.4,3.1,3.1,2.4,1872,2012,36,36,1,18.0,18.0,0,0,1,D,D,0.5,L,W,D,L,D,L,W,D,D,L,0.3055555555555556,0.2777777777777778,0.25,0.19444444444444445,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.4166666666666667,0.42857142857142855,0.25,0.14285714285714285,0.08333333333333333,0.6,0.0,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.5277777777777778,0.2777777777777778,0.6111111111111112
1873,2013-05-04,QPR,Arsenal,0,1,A,1,1.44,4.75,8.0,1.4,4.5,8.0,1.4,4.6,7.5,1.4,4.6,7.5,1.35,5.0,7.1,1.44,4.5,6.5,1.43,4.96,8.35,,,,1.44,4.5,7.5,1.44,4.8,8.0,1.44,4.0,8.0,1873,2012,36,36,1,18.0,18.0,0,1,0,L,W,0.0,D,L,L,D,W,D,L,D,W,W,0.1111111111111111,0.5,0.3611111111111111,0.2777777777777778,0.14285714285714285,0.16666666666666666,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.25,0.2,0.8,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5277777777777778,0.2222222222222222,0.4444444444444444,0.2777777777777778
1874,2013-05-05,Liverpool,Everton,0,0,D,0,4.2,3.6,1.95,4.0,3.5,1.95,3.9,3.4,1.95,3.9,3.4,1.95,3.6,3.3,2.0,3.75,3.5,1.95,4.28,3.77,1.92,,,,3.75,3.6,2.0,4.33,3.6,1.95,4.2,3.2,1.95,1874,2012,36,36,1,18.0,18.0,0,0,1,D,D,0.5,W,D,D,W,L,D,D,D,L,D,0.3888888888888889,0.4166666666666667,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.4166666666666667,0.5714285714285714,0.5,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.25,0.4,0.0,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.2777777777777778,0.19444444444444442,0.2777777777777778,0.33333333333333337
1875,2013-05-05,Man United,Chelsea,0,1,A,0,3.5,3.5,2.2,3.1,3.4,2.25,3.2,3.5,2.15,3.2,3.5,2.15,3.3,3.3,2.1,3.2,3.4,2.2,3.5,3.63,2.18,,,,3.25,3.5,2.2,3.3,3.6,2.25,3.5,3.0,2.25,1875,2012,36,35,1,18.0,18.0,0,1,0,L,W,0.0,D,W,D,W,D,W,W,L,D,W,0.75,0.5428571428571428,0.1111111111111111,0.22857142857142856,0.5714285714285714,0.75,0.7142857142857143,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.8,0.2,0.8333333333333334,0.0,0.4444444444444444,0.2222222222222222,0.1428571428571429,0.1428571428571429,0.1428571428571428,0.1428571428571428,0.13888888888888884,0.22857142857142865,0.16666666666666663,0.33333333333333337
1876,2013-05-06,Sunderland,Stoke,1,1,D,1,4.0,3.3,2.1,3.8,3.3,2.0,3.8,3.2,2.05,3.8,3.2,2.05,4.0,3.45,1.85,3.75,3.2,2.1,4.02,3.33,2.12,,,,4.0,3.4,2.0,4.0,3.25,2.15,3.75,3.0,2.15,1876,2012,36,36,1,18.0,18.0,0,0,1,D,D,0.5,L,W,W,W,W,L,W,L,W,L,0.25,0.25,0.2777777777777778,0.3611111111111111,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.14285714285714285,0.25,0.14285714285714285,0.16666666666666666,0.2,0.2,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4722222222222222,0.38888888888888884,0.38888888888888884,0.5555555555555556
1877,2013-05-07,Man City,West Brom,1,0,H,0,9.0,5.0,1.4,9.0,5.0,1.33,8.0,5.0,1.34,8.0,5.0,1.34,7.6,4.8,1.35,9.0,5.0,1.33,8.84,5.26,1.39,,,,10.0,5.25,1.33,9.5,4.75,1.4,9.0,4.6,1.36,1877,2012,36,36,1,18.0,18.0,1,0,0,W,L,1.0,D,W,L,L,W,D,W,W,W,L,0.5833333333333334,0.3888888888888889,0.25,0.16666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,0.2857142857142857,0.16666666666666666,0.8,0.4,0.7222222222222222,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.16666666666666663,0.4444444444444444,0.11111111111111116,0.5555555555555556
1878,2013-05-07,Wigan,Swansea,2,3,A,0,4.75,3.75,1.83,4.2,3.5,1.8,4.75,3.6,1.72,4.75,3.6,1.72,4.2,3.5,1.8,4.33,3.6,1.8,4.68,3.83,1.83,,,,4.8,3.6,1.8,5.0,3.5,1.85,4.5,3.5,1.8,1878,2012,36,36,1,18.0,18.0,0,1,0,L,W,0.0,W,D,L,D,L,D,D,W,L,D,0.25,0.2777777777777778,0.2222222222222222,0.3611111111111111,0.42857142857142855,0.3333333333333333,0.0,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.4,0.0,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.5277777777777778,0.36111111111111116,0.5,0.5
1879,2013-05-08,Chelsea,Tottenham,2,2,D,1,4.0,3.75,1.95,3.75,3.6,1.91,3.9,3.6,1.87,3.9,3.6,1.87,4.2,3.5,1.8,3.6,3.6,1.95,4.07,3.66,1.99,,,,3.8,3.75,1.95,3.8,3.75,2.0,4.0,3.3,1.95,1879,2012,36,36,1,18.0,18.0,0,0,1,D,D,0.5,W,W,D,W,D,W,W,W,D,W,0.5555555555555556,0.5277777777777778,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.5833333333333334,0.42857142857142855,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.25,1.0,0.6,0.6111111111111112,0.2222222222222222,0.5,0.16666666666666666,0.1428571428571428,0.1428571428571428,0.2857142857142858,0.2857142857142858,0.2222222222222222,0.25,0.16666666666666663,0.33333333333333337
1880,2013-05-11,Aston Villa,Chelsea,1,2,A,0,1.85,3.8,4.5,1.83,3.75,4.0,1.75,3.75,4.33,1.75,3.75,4.33,1.7,3.8,4.3,1.8,3.6,4.33,1.85,3.77,4.68,,,,1.83,3.75,4.33,1.85,3.8,4.4,1.85,3.3,4.5,1880,2012,37,37,1,19.0,19.0,0,1,0,L,W,0.0,W,W,L,D,W,W,W,D,W,D,0.2702702702702703,0.5405405405405406,0.2702702702702703,0.24324324324324326,0.5714285714285714,0.5,0.5714285714285714,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.4,0.4,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.21052631578947367,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.45945945945945943,0.21621621621621623,0.4736842105263158,0.3157894736842106
1881,2013-05-12,Everton,West Ham,2,0,H,0,7.5,4.5,1.5,7.0,4.0,1.5,6.75,4.25,1.45,6.75,4.25,1.45,7.0,4.0,1.45,6.0,4.2,1.53,7.5,4.57,1.5,,,,7.0,4.33,1.5,7.0,4.4,1.53,6.0,4.0,1.53,1881,2012,37,37,1,19.0,19.0,1,0,0,W,L,1.0,D,W,L,D,L,W,W,W,L,D,0.40540540540540543,0.2972972972972973,0.40540540540540543,0.2702702702702703,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.3333333333333333,1.0,0.2,0.5789473684210527,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.18918918918918914,0.43243243243243246,0.10526315789473684,0.631578947368421
1882,2013-05-12,Fulham,Liverpool,1,3,A,1,2.05,3.6,3.9,2.05,3.4,3.6,1.95,3.5,3.7,1.95,3.5,3.7,2.15,3.3,3.2,1.91,3.6,3.75,2.02,3.61,4.0,,,,1.91,3.6,4.0,2.1,3.6,3.7,2.1,3.3,3.5,1882,2012,37,37,1,19.0,19.0,0,1,0,L,W,0.0,L,L,L,D,W,D,L,L,W,D,0.2702702702702703,0.3783783783783784,0.2702702702702703,0.35135135135135137,0.14285714285714285,0.25,0.2857142857142857,0.4166666666666667,0.14285714285714285,0.25,0.5714285714285714,0.4166666666666667,0.4,0.6,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.1428571428571429,0.45945945945945943,0.2702702702702702,0.4736842105263158,0.3157894736842106
1883,2013-05-12,Man United,Swansea,2,1,H,0,12.0,5.75,1.3,9.0,5.5,1.29,10.5,5.75,1.25,10.5,5.75,1.25,10.0,5.2,1.27,9.5,5.5,1.3,11.5,5.9,1.31,,,,12.0,5.5,1.29,10.0,5.75,1.33,10.0,4.8,1.33,1883,2012,37,37,1,19.0,19.0,1,0,0,W,L,1.0,L,D,W,W,D,L,L,W,W,L,0.7297297297297297,0.2972972972972973,0.10810810810810811,0.35135135135135137,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.25,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.25,0.6,0.2,0.7894736842105263,0.0,0.2631578947368421,0.2631578947368421,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.16216216216216217,0.3513513513513513,0.21052631578947367,0.4736842105263158
1884,2013-05-12,Norwich,West Brom,4,0,H,0,3.6,3.4,2.2,3.5,3.4,2.1,3.4,3.3,2.1,3.4,3.3,2.1,3.7,3.5,1.9,3.2,3.5,2.2,3.6,3.44,2.21,,,,3.5,3.5,2.1,3.4,3.5,2.25,3.3,3.2,2.25,1884,2012,37,37,1,19.0,19.0,1,0,0,W,L,1.0,L,L,W,L,L,W,L,W,L,W,0.21621621621621623,0.3783783783783784,0.3783783783783784,0.16216216216216217,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.16666666666666666,0.4,0.2,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.15789473684210525,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4054054054054054,0.45945945945945943,0.26315789473684215,0.5789473684210527
1885,2013-05-12,QPR,Newcastle,1,2,A,2,2.3,3.4,3.4,2.25,3.4,3.1,2.2,3.4,3.1,2.2,3.4,3.1,2.1,3.3,3.3,2.3,3.4,3.0,2.35,3.42,3.31,,,,2.25,3.4,3.25,2.38,3.25,3.4,2.38,3.2,3.0,1885,2012,37,37,1,19.0,19.0,0,1,0,L,W,0.0,L,D,L,D,L,D,L,L,D,D,0.10810810810810811,0.2702702702702703,0.35135135135135137,0.21621621621621623,0.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.16666666666666666,0.2,0.0,0.10526315789473684,0.42105263157894735,0.05263157894736842,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5405405405405406,0.5135135135135135,0.4736842105263158,0.5789473684210527
1886,2013-05-12,Stoke,Tottenham,1,2,A,1,1.91,3.6,4.5,1.91,3.4,4.0,1.78,3.5,4.5,1.78,3.5,4.5,1.85,3.45,4.0,1.91,3.5,4.0,1.93,3.53,4.6,,,,1.91,3.5,4.33,1.9,3.6,4.5,1.91,3.3,4.2,1886,2012,37,37,1,19.0,19.0,0,1,0,L,W,0.0,D,W,W,D,W,D,W,L,D,D,0.24324324324324326,0.5135135135135135,0.3783783783783784,0.24324324324324326,0.2857142857142857,0.25,0.42857142857142855,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.25,0.2,0.4,0.3684210526315789,0.3684210526315789,0.47368421052631576,0.21052631578947367,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.1428571428571429,0.3783783783783783,0.2432432432432432,0.26315789473684215,0.3157894736842106
1887,2013-05-12,Sunderland,Southampton,1,1,D,0,2.8,3.2,2.8,2.75,3.3,2.5,2.75,3.0,2.65,2.75,3.0,2.65,2.8,3.0,2.5,2.75,3.2,2.62,2.87,3.12,2.86,,,,2.75,3.2,2.7,2.75,3.25,2.8,2.9,2.8,2.8,1887,2012,37,37,1,19.0,19.0,0,0,1,D,D,0.5,D,L,W,L,L,D,D,W,L,D,0.24324324324324326,0.24324324324324326,0.2972972972972973,0.32432432432432434,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.3333333333333333,0.2,0.2,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.45945945945945943,0.43243243243243246,0.368421052631579,0.5263157894736843
1888,2013-05-14,Arsenal,Wigan,4,1,H,1,8.0,5.5,1.4,7.5,5.0,1.36,7.75,5.25,1.33,7.75,5.25,1.33,7.1,5.0,1.35,8.0,5.0,1.36,8.56,5.62,1.37,,,,8.0,5.5,1.4,8.0,5.25,1.4,8.5,4.33,1.4,1888,2012,37,37,1,19.0,19.0,1,0,0,W,L,1.0,W,D,W,L,W,D,D,D,W,L,0.5135135135135135,0.24324324324324326,0.2702702702702703,0.21621621621621623,0.7142857142857143,0.75,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.6,0.4,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,0.0,0.4285714285714286,0.4285714285714286,0.21621621621621623,0.5405405405405406,0.21052631578947367,0.5789473684210527
1889,2013-05-14,Reading,Man City,0,2,A,1,1.6,4.33,6.0,1.53,4.2,5.5,1.53,4.1,5.75,1.53,4.1,5.75,1.57,3.9,5.3,1.53,4.33,6.0,1.59,4.51,5.9,,,,1.5,4.5,6.5,1.6,4.4,5.5,1.57,4.0,5.5,1889,2012,37,37,1,19.0,19.0,0,1,0,L,W,0.0,W,D,L,W,D,W,D,D,D,L,0.16216216216216217,0.5945945945945946,0.2702702702702703,0.24324324324324326,0.14285714285714285,0.16666666666666666,0.7142857142857143,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.4,0.21052631578947367,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.5675675675675675,0.16216216216216206,0.368421052631579,0.26315789473684215
1890,2013-05-19,Wigan,Aston Villa,2,2,D,1,3.6,3.6,2.15,3.4,3.4,2.1,3.5,3.5,2.0,3.5,3.5,2.0,3.3,3.3,2.1,3.4,3.5,2.05,3.7,3.66,2.1,,,,3.3,3.6,2.1,3.5,3.6,2.15,3.4,3.3,2.15,1890,2012,38,38,1,19.0,19.0,0,0,1,D,D,0.5,L,L,W,L,W,W,L,D,W,L,0.23684210526315788,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.5,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.4,0.6,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.5526315789473685,0.4736842105263158,0.5263157894736843,0.4736842105263158
1891,2013-05-19,West Ham,Reading,4,2,H,0,5.75,4.0,1.67,5.0,3.75,1.67,5.5,3.8,1.6,5.5,3.8,1.6,4.7,3.6,1.7,4.8,3.75,1.7,5.88,4.09,1.65,,,,5.0,3.8,1.67,5.0,4.0,1.7,5.5,3.4,1.7,1891,2012,38,38,1,19.0,19.0,1,0,0,W,L,1.0,L,D,L,L,W,D,D,W,W,L,0.2894736842105263,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.14285714285714285,0.25,0.14285714285714285,0.08333333333333333,0.5714285714285714,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.4,0.2,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.44736842105263164,0.5789473684210527,0.26315789473684215,0.7894736842105263
1892,2013-05-19,Tottenham,Sunderland,1,0,H,0,12.0,6.0,1.29,10.0,5.0,1.3,12.0,6.0,1.22,12.0,6.0,1.22,10.0,5.2,1.27,10.0,5.0,1.3,12.4,6.05,1.29,,,,11.0,5.5,1.29,11.5,6.0,1.3,11.0,5.0,1.3,1892,2012,38,38,1,19.0,19.0,1,0,0,W,L,1.0,W,D,W,D,D,L,W,W,L,W,0.5263157894736842,0.23684210526315788,0.23684210526315788,0.3157894736842105,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.25,0.2857142857142857,0.3333333333333333,0.6,0.2,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.0,0.0,0.4285714285714286,0.4285714285714286,0.23684210526315796,0.44736842105263164,0.21052631578947367,0.5789473684210527
1893,2013-05-19,Swansea,Fulham,0,3,A,1,4.75,3.8,1.8,4.0,3.6,1.83,4.5,3.75,1.72,4.5,3.75,1.72,4.2,3.5,1.8,4.5,3.75,1.73,5.15,3.77,1.78,,,,4.75,3.6,1.73,4.6,3.8,1.83,4.33,3.6,1.8,1893,2012,38,38,1,19.0,19.0,0,1,0,L,W,0.0,L,W,D,L,L,L,D,D,L,D,0.2894736842105263,0.2631578947368421,0.34210526315789475,0.2631578947368421,0.14285714285714285,0.25,0.0,0.25,0.42857142857142855,0.25,0.14285714285714285,0.25,0.2,0.2,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.3684210526315789,0.4285714285714286,0.4285714285714286,0.8571428571428572,0.8571428571428572,0.368421052631579,0.4736842105263158,0.26315789473684215,0.4736842105263158
1894,2013-05-19,West Brom,Man United,5,5,D,3,1.83,3.9,4.5,1.8,3.6,4.33,1.75,3.6,4.5,1.75,3.6,4.5,1.8,3.5,4.2,1.75,3.75,4.33,1.85,3.88,4.48,,,,1.73,3.8,4.33,1.85,3.9,4.2,1.83,3.5,4.33,1894,2012,38,38,1,19.0,19.0,0,0,1,D,D,0.5,L,L,L,W,L,D,L,D,D,D,0.3684210526315789,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.4,0.6,0.47368421052631576,0.15789473684210525,0.631578947368421,0.21052631578947367,0.7142857142857143,0.7142857142857143,0.2857142857142858,0.2857142857142858,0.4736842105263158,0.1578947368421053,0.368421052631579,0.1578947368421053
1895,2013-05-19,Newcastle,Arsenal,0,1,A,0,1.55,4.6,6.0,1.57,4.0,5.5,1.48,4.33,6.0,1.48,4.33,6.0,1.45,4.2,6.5,1.57,4.0,5.5,1.55,4.59,6.4,,,,1.5,4.33,6.0,1.55,4.6,6.0,1.53,4.33,5.5,1895,2012,38,38,1,19.0,19.0,0,1,0,L,W,0.0,W,D,L,W,W,D,L,L,W,W,0.2894736842105263,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.75,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.6,0.8,0.47368421052631576,0.05263157894736842,0.47368421052631576,0.2631578947368421,0.4285714285714286,0.4285714285714286,0.0,0.0,0.5,0.21052631578947367,0.4736842105263158,0.26315789473684215
1896,2013-05-19,Chelsea,Everton,2,1,H,1,5.5,4.0,1.7,5.5,3.6,1.62,5.0,3.75,1.65,5.0,3.75,1.65,6.1,4.0,1.5,5.0,3.75,1.67,5.61,4.05,1.68,,,,5.0,3.8,1.67,5.0,4.0,1.73,4.8,3.6,1.73,1896,2012,38,38,1,19.0,19.0,1,0,0,W,L,1.0,W,D,W,W,D,W,D,W,D,L,0.5526315789473685,0.42105263157894735,0.23684210526315788,0.39473684210526316,0.7142857142857143,0.6666666666666666,0.42857142857142855,0.5,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.25,0.8,0.0,0.5789473684210527,0.2631578947368421,0.21052631578947367,0.47368421052631576,0.0,0.0,0.1428571428571429,0.1428571428571429,0.21052631578947367,0.1842105263157895,0.1578947368421053,0.3157894736842106
